id,prediction
185274 ,2.439683 
185275 ,2.478126 
185276 ,2.584554 
185277 ,2.550810 
185278 ,1.921054 
185279 ,2.036808 
185280 ,2.255457 
185281 ,2.311985 
185283 ,1.921376 
185284 ,2.367965 
185285 ,1.992883 
185286 ,2.311926 
185287 ,2.375873 
185288 ,2.386889 
185289 ,2.268172 
185290 ,2.658460 
185292 ,2.449928 
185293 ,2.657435 
185294 ,2.840399 
185295 ,2.397382 
185296 ,2.723927 
185297 ,2.733762 
185298 ,2.445713 
185299 ,2.224826 
185301 ,2.539113 
185302 ,2.578731 
185308 ,2.664830 
185309 ,2.578626 
185310 ,1.925010 
185313 ,2.338395 
185314 ,2.258276 
185315 ,2.457797 
185316 ,2.159734 
185317 ,2.263983 
185319 ,2.515107 
185320 ,2.296408 
185323 ,2.146031 
185325 ,2.122247 
185326 ,2.578429 
185329 ,2.554706 
185331 ,2.283638 
185332 ,2.512179 
185333 ,2.327278 
185335 ,2.448605 
185336 ,2.379774 
185337 ,2.488579 
185338 ,2.244186 
185339 ,2.283897 
185341 ,2.049054 
185343 ,2.120124 
185345 ,2.094468 
185347 ,2.009988 
185349 ,2.332345 
185350 ,2.371930 
185351 ,2.146598 
185353 ,2.613389 
185354 ,2.857975 
185355 ,2.471370 
185356 ,2.652598 
185357 ,2.285026 
185358 ,2.250462 
185360 ,2.464640 
185361 ,2.628479 
185362 ,2.004236 
185363 ,2.573886 
185365 ,2.387893 
185367 ,2.726555 
185369 ,2.531225 
185372 ,2.786484 
185373 ,2.481425 
185375 ,2.905828 
185376 ,2.837344 
185377 ,2.090574 
185381 ,2.615008 
185382 ,2.423119 
185384 ,2.613837 
185385 ,2.357322 
185386 ,2.395750 
185388 ,2.494132 
185389 ,2.698634 
185390 ,2.665426 
185391 ,2.435724 
185393 ,2.619267 
185396 ,2.257199 
185398 ,2.206900 
185400 ,2.346216 
185401 ,2.209575 
185402 ,2.162511 
185404 ,2.272273 
185406 ,2.351441 
185407 ,2.871538 
185409 ,2.620867 
185411 ,2.630632 
185412 ,2.419510 
185413 ,2.893944 
185415 ,2.687755 
185416 ,2.641605 
185417 ,2.431442 
185418 ,2.755284 
185420 ,2.333167 
185422 ,2.490393 
185424 ,2.325614 
185425 ,2.403029 
185426 ,2.915222 
185427 ,2.899551 
185428 ,2.334379 
185429 ,2.085661 
185431 ,2.514037 
185434 ,2.067923 
185435 ,2.529019 
185437 ,2.222207 
185438 ,2.816815 
185443 ,2.375346 
185444 ,2.723717 
185447 ,2.460404 
185448 ,2.420068 
185452 ,2.309968 
185453 ,2.512350 
185454 ,2.694830 
185455 ,2.095580 
185456 ,2.375362 
185457 ,2.297083 
185458 ,2.434659 
185459 ,2.441508 
185460 ,2.674660 
185461 ,2.414178 
185463 ,2.310775 
185465 ,2.685123 
185466 ,2.399771 
185467 ,2.456475 
185468 ,2.347639 
185470 ,2.419530 
185471 ,2.455754 
185472 ,2.511544 
185474 ,2.096623 
185477 ,2.465737 
185478 ,2.615516 
185479 ,2.387109 
185482 ,2.548628 
185483 ,2.420630 
185484 ,2.332312 
185485 ,2.315763 
185487 ,2.248941 
185488 ,2.318688 
185489 ,2.457741 
185493 ,2.319625 
185494 ,2.404192 
185495 ,2.407669 
185496 ,2.698320 
185498 ,2.257941 
185499 ,2.871922 
185500 ,2.679596 
185501 ,2.068425 
185502 ,1.991522 
185503 ,2.308814 
185505 ,2.125027 
185507 ,2.258599 
185508 ,2.325218 
185509 ,2.662215 
185510 ,2.635331 
185511 ,2.440380 
185513 ,2.363224 
185514 ,2.040811 
185515 ,2.667974 
185519 ,2.305118 
185520 ,2.362498 
185522 ,2.365099 
185523 ,2.515712 
185530 ,2.359688 
185531 ,2.336396 
185532 ,2.436484 
185533 ,2.501008 
185534 ,2.488178 
185535 ,2.500339 
185536 ,2.442521 
185537 ,2.546208 
185538 ,2.378768 
185540 ,2.365570 
185542 ,2.344625 
185543 ,2.321713 
185544 ,2.289016 
185546 ,2.362607 
185549 ,2.428580 
185550 ,2.081449 
185552 ,2.744620 
185553 ,2.452224 
185556 ,2.258487 
185557 ,2.564317 
185559 ,2.337908 
185560 ,2.506637 
185562 ,2.391158 
185563 ,2.272737 
185565 ,2.415982 
185567 ,2.521119 
185569 ,2.457915 
185572 ,2.464867 
185573 ,2.705857 
185574 ,2.542315 
185575 ,2.542240 
185576 ,2.572542 
185577 ,2.371011 
185578 ,2.338776 
185579 ,2.086834 
185580 ,2.315926 
185581 ,2.224225 
185582 ,2.382332 
185583 ,2.808814 
185584 ,2.620491 
185585 ,2.465724 
185586 ,2.584195 
185588 ,2.606030 
185590 ,2.466268 
185591 ,2.760140 
185594 ,2.688291 
185595 ,2.380033 
185596 ,2.823432 
185598 ,2.030585 
185601 ,2.457089 
185602 ,2.252610 
185603 ,2.426062 
185605 ,2.162767 
185607 ,2.147244 
185608 ,2.301116 
185609 ,2.623710 
185610 ,2.381222 
185612 ,2.693110 
185613 ,2.445443 
185614 ,2.516204 
185617 ,2.902890 
185618 ,2.640171 
185619 ,2.484911 
185622 ,2.240647 
185623 ,2.519065 
185624 ,2.373655 
185625 ,2.336658 
185626 ,2.727140 
185627 ,2.846778 
185628 ,2.497768 
185629 ,2.551426 
185630 ,2.380199 
185631 ,2.330249 
185632 ,2.260270 
185633 ,2.740452 
185634 ,2.457074 
185636 ,2.662589 
185637 ,2.377400 
185638 ,2.376715 
185640 ,2.599487 
185641 ,2.580827 
185644 ,2.451964 
185645 ,2.458872 
185646 ,2.640126 
185647 ,2.674386 
185648 ,2.531936 
185650 ,2.344825 
185651 ,2.308133 
185653 ,2.752719 
185654 ,2.635888 
185656 ,2.396113 
185657 ,2.468651 
185658 ,2.834702 
185659 ,2.268339 
185661 ,2.317734 
185662 ,2.291882 
185663 ,2.389856 
185664 ,2.264069 
185665 ,2.061729 
185666 ,2.211848 
185667 ,2.105503 
185668 ,2.216115 
185670 ,2.301404 
185671 ,2.547931 
185674 ,2.713246 
185675 ,2.516342 
185676 ,2.660209 
185677 ,2.337995 
185679 ,2.582700 
185683 ,2.378866 
185684 ,2.488955 
185687 ,2.219064 
185688 ,2.672624 
185689 ,2.690077 
185691 ,2.841702 
185693 ,2.940944 
185694 ,2.777901 
185696 ,2.313106 
185698 ,2.511497 
185699 ,2.649559 
185701 ,2.338135 
185702 ,2.366437 
185704 ,2.221215 
185705 ,2.164354 
185706 ,2.482398 
185707 ,2.289301 
185710 ,2.712648 
185712 ,2.626123 
185714 ,2.644507 
185719 ,2.213076 
185721 ,1.939857 
185722 ,2.349647 
185723 ,2.200783 
185724 ,2.489878 
185727 ,2.348428 
185728 ,2.548269 
185730 ,2.574799 
185731 ,2.200133 
185732 ,1.894193 
185735 ,2.815239 
185736 ,2.595687 
185737 ,2.872555 
185739 ,2.693034 
185740 ,2.405684 
185741 ,2.099852 
185743 ,2.507970 
185745 ,2.265809 
185746 ,2.535851 
185747 ,2.341405 
185749 ,2.205674 
185750 ,2.561988 
185752 ,2.619330 
185754 ,2.580826 
185758 ,2.520912 
185759 ,2.323539 
185760 ,2.668662 
185761 ,2.443023 
185762 ,2.538327 
185767 ,2.104934 
185769 ,2.371542 
185770 ,2.698257 
185771 ,3.024486 
185772 ,2.388593 
185773 ,2.684929 
185774 ,2.417692 
185775 ,2.556046 
185776 ,2.296486 
185778 ,2.217446 
185780 ,2.262596 
185781 ,2.446287 
185782 ,2.000648 
185783 ,2.156802 
185784 ,2.285294 
185785 ,2.000723 
185787 ,2.131273 
185788 ,2.612643 
185791 ,2.152628 
185792 ,2.503901 
185795 ,2.389655 
185797 ,2.140547 
185799 ,2.303954 
185800 ,2.396499 
185801 ,2.837330 
185802 ,2.654289 
185804 ,2.675107 
185807 ,3.066525 
185810 ,2.577587 
185811 ,2.747160 
185812 ,2.985351 
185813 ,2.750259 
185814 ,2.880733 
185815 ,2.718692 
185816 ,2.829622 
185820 ,2.830222 
185821 ,2.778620 
185822 ,2.454948 
185823 ,2.283086 
185825 ,2.380536 
185831 ,2.601850 
185832 ,2.555628 
185833 ,2.760208 
185834 ,2.347129 
185836 ,2.347129 
185837 ,2.393939 
185838 ,2.194276 
185839 ,2.361324 
185841 ,2.605464 
185842 ,2.608285 
185843 ,2.387531 
185845 ,2.413160 
185847 ,2.394871 
185848 ,2.208422 
185849 ,2.150941 
185852 ,2.179925 
185853 ,2.455704 
185855 ,2.850832 
185856 ,2.192193 
185857 ,2.554379 
185858 ,2.553344 
185859 ,2.755569 
185860 ,2.309882 
185862 ,2.550199 
185864 ,2.599334 
185865 ,2.412464 
185867 ,2.137183 
185868 ,2.537213 
185869 ,2.242537 
185870 ,2.913944 
185871 ,2.411678 
185872 ,2.661662 
185873 ,2.503575 
185874 ,2.079196 
185875 ,2.107072 
185876 ,2.143359 
185877 ,2.454187 
185879 ,2.457353 
185880 ,2.541674 
185881 ,2.703587 
185883 ,2.316683 
185884 ,2.232336 
185885 ,2.305104 
185886 ,2.505802 
185890 ,2.400947 
185892 ,2.644131 
185894 ,2.645503 
185896 ,2.251956 
185899 ,2.582926 
185900 ,2.792791 
185902 ,2.624166 
185903 ,2.266698 
185904 ,2.665136 
185906 ,2.302851 
185907 ,2.029662 
185908 ,2.365600 
185909 ,2.569961 
185910 ,2.836105 
185914 ,2.613187 
185915 ,2.557987 
185916 ,2.682587 
185917 ,1.989034 
185919 ,2.584023 
185920 ,2.609392 
185921 ,2.334353 
185922 ,2.320661 
185923 ,2.560129 
185926 ,2.613709 
185929 ,2.486954 
185930 ,2.457664 
185931 ,2.473059 
185933 ,2.566447 
185935 ,2.495409 
185936 ,2.666278 
185937 ,2.601737 
185939 ,1.922833 
185941 ,2.247379 
185943 ,2.343024 
185945 ,2.177648 
185946 ,2.157213 
185947 ,2.842181 
185950 ,2.358098 
185951 ,2.431003 
185953 ,2.580029 
185954 ,2.678428 
185959 ,2.742914 
185962 ,2.871978 
185964 ,2.186400 
185965 ,2.586965 
185966 ,2.291948 
185968 ,2.152693 
185969 ,2.380861 
185970 ,2.690990 
185971 ,2.332530 
185972 ,2.481572 
185973 ,2.338954 
185974 ,2.044757 
185975 ,2.272209 
185976 ,2.548578 
185977 ,2.768733 
185978 ,2.801074 
185981 ,1.991775 
185982 ,2.587514 
185983 ,2.697186 
185984 ,2.275359 
185985 ,2.286345 
185986 ,2.435933 
185987 ,2.246904 
185990 ,2.640406 
185992 ,2.630024 
185994 ,2.435205 
185997 ,2.585105 
185999 ,2.805000 
186001 ,2.993658 
186003 ,1.951091 
186005 ,2.389378 
186007 ,2.414155 
186009 ,2.750919 
186010 ,2.507287 
186011 ,2.084131 
186013 ,2.214247 
186014 ,2.466358 
186015 ,2.529465 
186016 ,2.495928 
186018 ,2.319709 
186019 ,2.738555 
186020 ,2.308582 
186021 ,2.432361 
186024 ,2.554792 
186025 ,2.580445 
186026 ,2.089868 
186029 ,2.509453 
186030 ,2.165545 
186031 ,2.221647 
186033 ,2.670589 
186034 ,2.351973 
186036 ,2.461071 
186038 ,2.639546 
186040 ,2.309478 
186041 ,2.515699 
186042 ,2.369771 
186043 ,2.348317 
186045 ,2.175998 
186046 ,2.517496 
186048 ,2.463197 
186050 ,2.316661 
186051 ,2.491238 
186052 ,2.651045 
186055 ,2.148619 
186056 ,2.797680 
186057 ,2.459366 
186060 ,2.709159 
186061 ,1.817348 
186062 ,2.088275 
186063 ,2.010582 
186064 ,2.330901 
186065 ,3.080589 
186066 ,2.661369 
186067 ,2.946586 
186070 ,2.849510 
186071 ,2.278362 
186073 ,2.480535 
186075 ,2.129050 
186077 ,2.648865 
186078 ,2.466804 
186079 ,2.191641 
186080 ,2.191641 
186081 ,2.048320 
186082 ,2.707664 
186083 ,2.337248 
186084 ,1.976783 
186086 ,2.265093 
186089 ,2.841500 
186091 ,2.446463 
186092 ,2.827026 
186093 ,2.469001 
186094 ,2.445367 
186095 ,2.410208 
186096 ,2.542198 
186097 ,2.375506 
186098 ,2.143633 
186099 ,2.775076 
186100 ,2.304216 
186101 ,2.368791 
186102 ,2.066230 
186105 ,2.385677 
186106 ,2.423171 
186107 ,2.438606 
186110 ,2.130851 
186111 ,2.721198 
186112 ,2.278001 
186116 ,2.261294 
186117 ,2.634481 
186118 ,2.243325 
186121 ,2.618226 
186122 ,2.305705 
186123 ,2.267848 
186124 ,2.112847 
186127 ,2.098738 
186128 ,2.329792 
186129 ,2.391003 
186131 ,2.371627 
186132 ,2.323810 
186135 ,2.165898 
186136 ,2.112400 
186137 ,2.241505 
186138 ,2.195427 
186143 ,2.309029 
186144 ,2.189377 
186147 ,3.173633 
186148 ,2.825242 
186149 ,3.068638 
186150 ,2.468087 
186151 ,2.411167 
186152 ,2.573518 
186153 ,2.611324 
186155 ,2.366203 
186156 ,2.171367 
186157 ,2.481633 
186158 ,2.539626 
186159 ,2.511024 
186160 ,2.327810 
186163 ,2.612787 
186164 ,2.462381 
186167 ,2.775916 
186168 ,2.914287 
186170 ,2.412634 
186171 ,1.977583 
186172 ,2.032649 
186175 ,2.295946 
186176 ,2.628922 
186177 ,2.514259 
186179 ,2.726371 
186181 ,2.330097 
186182 ,2.603850 
186184 ,2.528036 
186185 ,2.661752 
186187 ,2.345817 
186188 ,2.146744 
186192 ,2.343532 
186193 ,2.385051 
186194 ,2.353505 
186195 ,2.632819 
186196 ,2.547923 
186200 ,2.414372 
186201 ,2.379331 
186204 ,2.451823 
186206 ,2.526445 
186207 ,2.456858 
186209 ,2.344109 
186210 ,2.119684 
186212 ,2.338298 
186215 ,2.524761 
186218 ,2.529703 
186220 ,2.261556 
186221 ,2.490686 
186222 ,2.763349 
186223 ,2.286194 
186225 ,2.265959 
186226 ,2.488933 
186229 ,2.542961 
186230 ,2.309758 
186231 ,1.889037 
186232 ,1.889037 
186233 ,2.331384 
186234 ,2.204397 
186235 ,2.664052 
186236 ,2.409050 
186237 ,2.377602 
186238 ,2.259374 
186240 ,2.870852 
186241 ,2.542762 
186242 ,2.071015 
186245 ,2.554435 
186246 ,2.391714 
186247 ,2.595164 
186248 ,2.503017 
186249 ,2.194627 
186251 ,2.598365 
186252 ,2.467180 
186253 ,2.502161 
186256 ,2.278407 
186257 ,2.501064 
186259 ,2.823808 
186260 ,2.356661 
186261 ,2.590663 
186266 ,2.514579 
186269 ,2.563422 
186271 ,2.533688 
186273 ,2.369881 
186274 ,2.438910 
186275 ,2.314291 
186276 ,2.250108 
186277 ,1.865153 
186278 ,1.883532 
186279 ,2.222817 
186281 ,2.214428 
186282 ,2.386107 
186283 ,2.213405 
186284 ,2.451324 
186286 ,2.333043 
186289 ,2.171120 
186290 ,2.381156 
186291 ,2.394671 
186292 ,2.528379 
186293 ,2.739426 
186294 ,2.402189 
186295 ,2.420794 
186296 ,2.271910 
186298 ,2.429836 
186299 ,2.143250 
186301 ,1.916023 
186302 ,2.388814 
186303 ,2.575754 
186304 ,2.116456 
186305 ,2.324222 
186308 ,2.354061 
186310 ,2.412453 
186312 ,2.359199 
186313 ,2.281573 
186316 ,2.320714 
186318 ,2.410220 
186319 ,2.574977 
186320 ,2.584338 
186322 ,2.580421 
186323 ,2.354179 
186324 ,2.061852 
186330 ,2.337894 
186332 ,1.918310 
186334 ,2.247869 
186335 ,2.307512 
186336 ,2.615915 
186337 ,2.770996 
186341 ,1.970383 
186342 ,2.420294 
186343 ,2.023986 
186345 ,2.255903 
186347 ,2.347235 
186348 ,2.591996 
186349 ,2.403951 
186350 ,2.189575 
186354 ,2.055253 
186355 ,2.507411 
186356 ,2.268669 
186357 ,2.181969 
186359 ,2.473381 
186360 ,2.401237 
186361 ,2.572753 
186364 ,2.211668 
186366 ,2.390653 
186367 ,1.872154 
186368 ,2.668404 
186370 ,2.566719 
186372 ,2.556394 
186373 ,2.296837 
186374 ,2.328642 
186375 ,2.410522 
186376 ,2.529492 
186377 ,2.404028 
186378 ,2.578999 
186379 ,2.496144 
186380 ,2.565937 
186381 ,2.199297 
186383 ,2.464632 
186387 ,2.240484 
186390 ,2.516698 
186391 ,2.109753 
186393 ,2.226414 
186394 ,2.381664 
186397 ,2.609930 
186398 ,2.684839 
186400 ,2.524353 
186401 ,2.430867 
186402 ,2.604859 
186404 ,2.399338 
186405 ,2.560647 
186406 ,2.545734 
186410 ,2.670731 
186411 ,2.186431 
186413 ,2.847686 
186414 ,2.832726 
186419 ,2.704280 
186420 ,2.732562 
186421 ,2.566836 
186425 ,2.587752 
186427 ,2.439370 
186428 ,2.562200 
186429 ,2.561227 
186430 ,2.380847 
186432 ,2.631330 
186433 ,2.317415 
186436 ,2.278184 
186437 ,2.549311 
186438 ,2.103661 
186439 ,2.303245 
186440 ,2.232911 
186441 ,2.363398 
186442 ,2.257693 
186444 ,2.416910 
186446 ,2.875516 
186447 ,2.489861 
186449 ,2.597573 
186454 ,2.544185 
186455 ,2.639598 
186456 ,2.423785 
186460 ,2.272967 
186461 ,2.376850 
186462 ,2.331160 
186463 ,2.173985 
186464 ,2.267941 
186465 ,2.431567 
186466 ,2.138543 
186467 ,2.861785 
186475 ,2.458644 
186476 ,2.064066 
186477 ,2.292638 
186478 ,2.558675 
186479 ,2.696952 
186481 ,2.302444 
186482 ,2.402044 
186483 ,2.044301 
186486 ,2.552736 
186488 ,2.692056 
186489 ,2.510439 
186492 ,2.654877 
186493 ,2.634807 
186494 ,2.467856 
186496 ,2.510398 
186497 ,2.086751 
186498 ,2.268022 
186501 ,2.180763 
186505 ,2.180428 
186507 ,2.400689 
186508 ,2.309403 
186509 ,2.335268 
186511 ,2.270475 
186512 ,2.365590 
186513 ,2.635313 
186514 ,2.209422 
186516 ,2.290318 
186518 ,2.490183 
186519 ,2.584971 
186521 ,2.618274 
186524 ,2.772232 
186525 ,2.002176 
186527 ,2.569580 
186528 ,2.405499 
186529 ,2.098953 
186532 ,2.087186 
186533 ,2.529263 
186534 ,2.299632 
186535 ,2.611508 
186536 ,2.371226 
186537 ,2.318621 
186541 ,2.129224 
186544 ,2.448145 
186545 ,2.419063 
186547 ,2.477386 
186548 ,2.324031 
186549 ,2.565344 
186550 ,2.972322 
186551 ,2.307847 
186552 ,2.472034 
186554 ,2.407134 
186555 ,2.265326 
186556 ,2.213145 
186557 ,2.359043 
186558 ,2.393807 
186560 ,2.627449 
186561 ,2.616957 
186562 ,2.635040 
186563 ,2.311476 
186564 ,2.305354 
186566 ,2.522469 
186567 ,2.678667 
186568 ,2.317767 
186572 ,2.529868 
186576 ,2.363230 
186577 ,2.265779 
186578 ,2.133154 
186579 ,2.438432 
186580 ,2.387880 
186581 ,2.669932 
186585 ,2.711873 
186586 ,2.687026 
186587 ,2.597537 
186588 ,2.223252 
186589 ,2.360940 
186591 ,2.665832 
186592 ,2.528215 
186593 ,2.201249 
186594 ,2.189042 
186595 ,2.530247 
186596 ,2.511351 
186597 ,2.271440 
186599 ,2.569533 
186601 ,2.428315 
186603 ,2.384434 
186604 ,2.101264 
186605 ,2.305535 
186609 ,2.504651 
186610 ,2.797835 
186612 ,2.824380 
186613 ,2.679890 
186616 ,2.345674 
186617 ,2.193763 
186618 ,2.442101 
186619 ,2.366007 
186621 ,2.716295 
186623 ,2.992064 
186624 ,2.484195 
186629 ,2.329185 
186634 ,2.419948 
186635 ,2.396028 
186636 ,2.405748 
186638 ,2.434864 
186639 ,2.689784 
186640 ,2.238861 
186641 ,2.501719 
186642 ,2.701705 
186643 ,2.367808 
186644 ,2.683276 
186646 ,2.496268 
186647 ,2.208107 
186648 ,2.144858 
186649 ,2.426131 
186650 ,2.373672 
186651 ,2.640683 
186652 ,2.148573 
186654 ,2.492700 
186655 ,2.557430 
186656 ,2.535742 
186658 ,2.693547 
186659 ,2.331438 
186660 ,2.600338 
186661 ,2.727488 
186662 ,2.202567 
186663 ,2.248593 
186664 ,2.495227 
186665 ,2.475155 
186667 ,2.383634 
186670 ,2.165477 
186671 ,1.987514 
186672 ,2.325270 
186676 ,2.083817 
186678 ,2.731185 
186681 ,2.385961 
186683 ,2.421807 
186684 ,2.223169 
186686 ,1.913543 
186687 ,2.397854 
186688 ,2.473200 
186689 ,2.179557 
186690 ,2.519862 
186693 ,2.039936 
186695 ,2.265728 
186696 ,2.556168 
186697 ,2.470694 
186698 ,2.522683 
186699 ,2.193911 
186700 ,2.121054 
186701 ,2.295543 
186702 ,2.109105 
186704 ,2.155881 
186709 ,2.421701 
186710 ,2.361041 
186712 ,2.502736 
186713 ,2.387853 
186715 ,2.388678 
186716 ,2.697603 
186717 ,2.603947 
186718 ,2.474924 
186719 ,2.438808 
186720 ,2.302406 
186721 ,2.193183 
186722 ,2.199991 
186723 ,2.229780 
186724 ,2.064386 
186725 ,2.173031 
186727 ,2.367893 
186729 ,2.165860 
186733 ,2.517359 
186734 ,2.322840 
186735 ,2.345910 
186736 ,2.462940 
186737 ,2.522455 
186738 ,2.370662 
186740 ,2.492953 
186741 ,2.707326 
186742 ,2.127053 
186743 ,2.564623 
186746 ,2.590163 
186749 ,2.330476 
186751 ,2.381222 
186754 ,2.693110 
186755 ,2.624884 
186756 ,2.288104 
186759 ,2.273442 
186760 ,2.068851 
186761 ,2.475094 
186762 ,2.275577 
186763 ,2.027951 
186764 ,2.955513 
186765 ,2.590940 
186766 ,2.034004 
186767 ,2.131056 
186768 ,2.381581 
186769 ,2.676615 
186770 ,2.687613 
186773 ,2.386909 
186774 ,2.455518 
186775 ,2.300550 
186777 ,2.357326 
186778 ,2.439585 
186779 ,2.315739 
186780 ,2.843130 
186781 ,2.724835 
186783 ,2.701821 
186784 ,2.793245 
186785 ,2.669231 
186786 ,2.376763 
186787 ,2.781802 
186789 ,2.669231 
186790 ,2.623007 
186794 ,2.407075 
186795 ,2.330446 
186797 ,2.399325 
186799 ,2.353509 
186800 ,2.497225 
186801 ,3.025279 
186804 ,2.914197 
186807 ,2.548991 
186810 ,2.652295 
186813 ,2.377855 
186814 ,2.731727 
186815 ,2.570473 
186817 ,2.463708 
186818 ,2.675538 
186820 ,2.567186 
186822 ,2.695033 
186823 ,2.450187 
186824 ,2.342191 
186826 ,2.308733 
186827 ,2.708487 
186828 ,2.612198 
186830 ,2.677226 
186831 ,2.855509 
186834 ,2.185707 
186835 ,2.447637 
186836 ,2.445112 
186837 ,2.484497 
186838 ,2.589034 
186839 ,2.560078 
186840 ,2.553900 
186841 ,2.196196 
186843 ,2.611544 
186844 ,2.654048 
186845 ,2.541191 
186846 ,2.599117 
186847 ,2.204379 
186849 ,2.188259 
186850 ,2.342057 
186851 ,2.555711 
186854 ,2.828014 
186855 ,2.579229 
186856 ,2.826028 
186857 ,2.436878 
186858 ,2.578748 
186859 ,2.086118 
186860 ,2.496879 
186861 ,1.960073 
186862 ,2.098677 
186864 ,1.966733 
186866 ,2.456009 
186867 ,2.199161 
186868 ,2.485153 
186871 ,2.381321 
186872 ,2.402793 
186873 ,2.414181 
186874 ,2.493164 
186875 ,2.141241 
186876 ,2.590214 
186877 ,2.413770 
186879 ,2.318121 
186882 ,2.423657 
186883 ,2.338528 
186885 ,2.426290 
186886 ,2.667970 
186888 ,2.344617 
186890 ,2.439188 
186892 ,2.803584 
186895 ,2.617760 
186896 ,2.666156 
186897 ,2.635817 
186898 ,2.889726 
186900 ,1.999006 
186901 ,2.284598 
186902 ,2.318930 
186904 ,2.649529 
186907 ,2.639653 
186909 ,2.497835 
186910 ,2.273975 
186911 ,2.426928 
186912 ,2.518910 
186914 ,2.597404 
186915 ,2.436635 
186916 ,2.828169 
186918 ,2.341091 
186919 ,2.291644 
186920 ,2.517212 
186921 ,2.376759 
186922 ,2.422251 
186923 ,2.277161 
186924 ,2.228662 
186925 ,2.095860 
186926 ,2.073431 
186927 ,2.163587 
186930 ,2.136441 
186931 ,2.451409 
186932 ,2.859448 
186934 ,2.631744 
186935 ,2.478462 
186938 ,2.514794 
186940 ,2.546159 
186943 ,2.715732 
186944 ,2.567297 
186945 ,2.026738 
186946 ,2.289811 
186948 ,2.509494 
186949 ,2.606910 
186950 ,2.324364 
186952 ,2.466115 
186953 ,2.386952 
186954 ,2.481083 
186957 ,2.404615 
186958 ,2.376129 
186959 ,2.229287 
186961 ,2.444992 
186962 ,2.239719 
186964 ,2.582813 
186965 ,2.868636 
186966 ,2.344454 
186967 ,2.239638 
186968 ,2.602051 
186969 ,2.625060 
186971 ,2.054942 
186974 ,2.647758 
186975 ,2.613530 
186979 ,2.445290 
186980 ,2.632017 
186984 ,2.753510 
186985 ,2.499697 
186986 ,2.367397 
186987 ,2.439582 
186989 ,2.723680 
186990 ,2.582828 
186992 ,2.342752 
186994 ,2.241752 
186996 ,2.815997 
186998 ,2.386403 
186999 ,2.143570 
187001 ,2.744836 
187003 ,2.488906 
187004 ,2.213943 
187006 ,2.541399 
187007 ,2.305435 
187008 ,2.259308 
187009 ,2.770710 
187011 ,2.783644 
187012 ,2.661000 
187013 ,2.334324 
187014 ,2.318273 
187017 ,2.628486 
187019 ,2.438747 
187020 ,2.592780 
187022 ,2.613848 
187023 ,2.228766 
187024 ,1.914916 
187026 ,2.215462 
187027 ,2.387565 
187031 ,2.351169 
187033 ,2.362630 
187034 ,2.743372 
187035 ,2.180349 
187036 ,2.143475 
187037 ,2.275256 
187038 ,2.709977 
187039 ,2.541734 
187040 ,2.373566 
187041 ,2.332027 
187042 ,2.466832 
187043 ,2.406888 
187046 ,1.992405 
187048 ,2.136051 
187049 ,2.333186 
187050 ,2.054327 
187053 ,2.682712 
187055 ,2.128656 
187056 ,2.117157 
187057 ,1.961011 
187059 ,2.129563 
187060 ,2.451084 
187061 ,2.580278 
187064 ,2.690848 
187065 ,2.755002 
187066 ,2.650329 
187068 ,2.428066 
187070 ,2.625351 
187072 ,2.910354 
187073 ,1.976925 
187074 ,2.392702 
187075 ,2.285529 
187077 ,2.312982 
187080 ,2.164938 
187081 ,2.164938 
187083 ,2.317493 
187084 ,2.816612 
187085 ,2.790548 
187086 ,2.737948 
187087 ,2.578256 
187088 ,2.410497 
187089 ,2.442008 
187090 ,2.420893 
187091 ,2.310161 
187092 ,2.509595 
187093 ,2.113801 
187094 ,2.592759 
187095 ,2.263541 
187096 ,2.505391 
187098 ,2.575498 
187099 ,2.362405 
187101 ,2.587312 
187104 ,1.970739 
187107 ,2.411194 
187108 ,2.537932 
187109 ,2.356815 
187110 ,2.655156 
187112 ,2.407945 
187114 ,2.631721 
187115 ,2.431331 
187116 ,2.105947 
187117 ,2.393775 
187118 ,2.255915 
187119 ,2.463757 
187122 ,2.084380 
187125 ,2.167410 
187128 ,2.455605 
187131 ,2.371167 
187133 ,2.194779 
187134 ,2.307181 
187136 ,2.665115 
187138 ,2.040993 
187139 ,2.342889 
187142 ,2.500033 
187144 ,2.399508 
187145 ,2.828839 
187146 ,2.625511 
187147 ,2.600540 
187148 ,2.356736 
187149 ,2.275082 
187150 ,2.232385 
187152 ,2.141009 
187156 ,2.454659 
187157 ,2.471456 
187160 ,2.627142 
187161 ,2.282349 
187162 ,2.325339 
187164 ,2.417145 
187165 ,2.732029 
187168 ,2.700910 
187169 ,2.743252 
187172 ,2.770101 
187174 ,2.712440 
187175 ,2.414867 
187178 ,2.788600 
187179 ,2.527614 
187180 ,2.325733 
187181 ,2.662349 
187183 ,2.349280 
187184 ,2.347742 
187189 ,2.371161 
187190 ,2.398573 
187191 ,2.430017 
187192 ,2.010683 
187193 ,2.160441 
187194 ,2.342945 
187198 ,2.349335 
187199 ,2.041552 
187200 ,2.439243 
187201 ,2.450488 
187203 ,2.440488 
187204 ,2.161938 
187205 ,2.043863 
187206 ,2.374447 
187207 ,1.918928 
187209 ,2.521901 
187212 ,2.518120 
187213 ,2.407377 
187214 ,2.683981 
187215 ,2.413596 
187216 ,2.374927 
187218 ,2.438749 
187220 ,2.363011 
187221 ,2.377092 
187222 ,2.639033 
187223 ,2.286022 
